Pos,PPG,APG,RPG,Label
C,1.6785714285714286,0.1428571428571428,1.1785714285714286,Reserva
PF,3.75,0.0,1.25,Reserva
PF,17.567164179104477,2.343283582089552,7.776119402985074,Role Player
PF,1.8888888888888888,0.3333333333333333,4.0,Reserva
SG,10.552631578947368,2.1842105263157894,2.6184210526315788,Reserva
SG,6.133333333333334,0.5333333333333333,1.0666666666666669,Reserva
SF,5.7,0.9,1.3,Reserva
C,21.644736842105264,3.3289473684210527,10.921052631578949,All-Star
PG,5.3875,2.875,1.475,Reserva
PF,5.454545454545454,0.7090909090909091,4.836363636363636,Reserva
SG,13.014084507042254,1.7605633802816902,2.5492957746478875,Reserva
PG,15.75,7.0,4.0,Role Player
SF,2.25,0.0,0.5,Reserva
PG,3.0,1.5833333333333333,1.0,Reserva
C,11.231707317073171,1.1219512195121952,8.121951219512194,Role Player
C,9.98780487804878,0.8414634146341463,8.865853658536585,Role Player
PG,18.52054794520548,8.547945205479452,2.863013698630137,All-Star
C,3.547945205479452,0.6986301369863014,3.493150684931507,Reserva
PG,2.895833333333333,2.458333333333333,0.7083333333333334,Reserva
SG,21.54878048780488,6.012195121951219,6.658536585365853,All-Star
C,15.82716049382716,1.0987654320987654,6.555555555555555,Role Player
C,7.114754098360656,0.6065573770491803,8.37704918032787,Role Player
SG,20.3625,5.5375,2.3375,Role Player
SG,3.0588235294117645,1.411764705882353,2.4705882352941178,Reserva
SG,12.955223880597014,2.029850746268657,1.9104477611940296,Reserva
C,5.1125,0.6375,8.3375,Role Player
SF,9.290322580645162,1.7419354838709675,3.2419354838709675,Reserva
C,13.63888888888889,0.9027777777777778,3.8472222222222223,Reserva
SG,12.08860759493671,3.037974683544304,2.59493670886076,Reserva
SG,10.146341463414634,4.585365853658536,4.7317073170731705,Role Player
SF-SG,7.181818181818182,1.3636363636363635,3.333333333333333,Reserva
SF,15.865853658536585,2.902439024390244,5.560975609756097,Role Player
SG,16.80392156862745,1.862745098039216,3.392156862745098,Role Player
C,10.407894736842104,1.3421052631578947,7.697368421052632,Role Player
SG,8.8,2.5285714285714285,2.1,Reserva
SF,9.658227848101266,1.3291139240506329,3.2151898734177213,Reserva
C,26.59259259259259,3.0123456790123457,11.17283950617284,Superstar
SG,9.444444444444445,1.4074074074074074,2.5185185185185186,Reserva
C,2.6346153846153846,0.1538461538461538,1.9230769230769231,Reserva
SF,6.089743589743589,0.7051282051282052,2.2948717948717947,Reserva
PF,8.604938271604938,1.7530864197530864,3.5308641975308643,Reserva
PG,12.710144927536232,5.3478260869565215,3.101449275362319,Role Player
PG,12.25609756097561,3.865853658536585,1.9390243902439024,Role Player
PF,4.37037037037037,0.6851851851851852,2.7962962962962963,Reserva
SF,5.057142857142857,1.2571428571428571,2.4,Reserva
SG,8.3,9.1,1.4,Role Player
SF,15.621951219512194,3.1219512195121952,3.256097560975609,Role Player
PG,8.173913043478262,4.594202898550725,2.869565217391304,Role Player
SG,3.880597014925373,3.328358208955224,1.8955223880597007,Reserva
PF,9.02777777777778,0.6111111111111112,5.263888888888889,Reserva
PG,3.4285714285714284,1.8571428571428568,0.8392857142857143,Reserva
PF,7.589285714285714,0.5357142857142857,1.9642857142857144,Reserva
SG,11.048780487804878,3.695121951219512,3.207317073170732,Role Player
PF,16.56,1.4,7.973333333333334,Role Player
SF,6.901960784313726,0.8235294117647058,2.0,Reserva
C,10.55,1.1625,7.275,Role Player
C,1.3,0.0,0.2,Reserva
PF,3.0384615384615383,0.3076923076923077,1.9230769230769231,Reserva
PG,8.676470588235293,8.632352941176471,3.073529411764706,Role Player
PG,1.181818181818182,0.9090909090909092,0.4545454545454545,Reserva
PF,18.246753246753247,2.6493506493506493,7.233766233766234,Role Player
PF,12.82051282051282,2.282051282051282,8.448717948717949,Role Player
C,1.375,0.0,1.25,Reserva
SG,6.353658536585366,1.5,3.0,Reserva
PF,9.146341463414634,0.8658536585365854,6.2926829268292686,Role Player
PG,10.037974683544304,5.227848101265823,1.7341772151898731,Role Player
PF,6.712121212121212,0.7878787878787878,4.742424242424242,Reserva
PF,3.7936507936507935,0.8253968253968254,3.507936507936508,Reserva
SG,5.733333333333333,0.4933333333333333,1.2,Reserva
PG,2.4285714285714284,1.2857142857142858,0.5714285714285714,Reserva
PF,5.564102564102564,0.3974358974358974,4.564102564102564,Reserva
PF,5.242857142857143,0.6142857142857143,2.942857142857143,Reserva
SG,6.361111111111111,2.5,2.6666666666666665,Reserva
PG,22.9390243902439,9.670731707317072,4.048780487804878,Superstar
PG,19.727272727272727,7.116883116883117,3.0259740259740258,All-Star
SG,19.56410256410257,5.358974358974359,4.82051282051282,Role Player
SG,1.6666666666666667,0.0,0.1666666666666666,Reserva
PF,1.7777777777777777,0.2592592592592592,1.037037037037037,Reserva
SG,22.0875,3.7375,3.875,Role Player
PG,5.3478260869565215,2.6956521739130435,1.608695652173913,Reserva
PG,3.147058823529412,1.9264705882352944,0.75,Reserva
SF,2.2857142857142856,0.2857142857142857,0.7142857142857143,Reserva
SF,9.46341463414634,1.3780487804878048,4.317073170731708,Reserva
SF,4.5,0.7,1.26,Reserva
PF,5.27027027027027,0.2567567567567567,5.175675675675675,Reserva
PF,4.555555555555555,0.4444444444444444,2.111111111111111,Reserva
SG,4.958904109589041,1.3287671232876712,0.5753424657534246,Reserva
C,2.1333333333333333,0.1,1.3,Reserva
SF,4.327868852459017,1.0655737704918034,1.786885245901639,Reserva
SG,16.875,5.1125,4.0125,Role Player
PG,15.1875,6.725,2.75,Role Player
SG,5.181818181818182,0.7272727272727273,1.3636363636363635,Reserva
PG,8.75,6.277777777777778,2.736111111111111,Role Player
SG,3.054054054054054,0.7297297297297297,0.8108108108108109,Reserva
PF,8.108108108108109,0.8648648648648649,2.135135135135135,Reserva
C,1.3333333333333333,0.0476190476190476,1.761904761904762,Reserva
PG,4.705882352941177,3.3823529411764706,1.1323529411764706,Reserva
SF,13.575342465753424,1.9452054794520548,4.52054794520548,Role Player
SG,16.71604938271605,1.3703703703703705,3.345679012345679,Role Player
PG,22.20779220779221,10.142857142857142,3.51948051948052,Superstar
PG,19.37974683544304,12.518987341772153,6.974683544303797,Superstar
C,3.75,0.7083333333333334,2.375,Reserva
SG,11.682926829268292,3.304878048780488,3.414634146341464,Role Player
C,2.629032258064516,0.7741935483870968,5.790322580645161,Reserva
SG,31.463414634146343,5.524390243902439,6.0,All-Star
PF,14.987654320987655,1.7777777777777777,8.382716049382717,Role Player
PG,4.754385964912281,2.298245614035088,0.6491228070175439,Reserva
SF,14.849315068493151,3.1095890410958904,6.589041095890411,Role Player
C,6.230769230769231,0.3974358974358974,4.307692307692308,Reserva
SF,3.1818181818181817,0.4090909090909091,2.272727272727273,Reserva
SG,6.919354838709677,1.2258064516129032,1.9193548387096773,Reserva
SF,28.390625,4.5625,4.984375,All-Star
PF,5.5131578947368425,0.8552631578947368,2.736842105263158,Reserva
C,4.817073170731708,0.7195121951219512,7.170731707317073,Role Player
C,3.583333333333333,0.2916666666666667,3.388888888888889,Reserva
PG,5.296875,2.984375,1.109375,Reserva
SG,0.6,0.8,0.6,Reserva
C,4.064935064935065,1.6103896103896105,4.87012987012987,Reserva
PF,1.8125,0.28125,0.75,Reserva
C,11.024390243902438,1.914634146341464,8.987804878048781,Role Player
PF,7.467741935483871,1.9838709677419355,9.32258064516129,Role Player
C,4.936507936507937,0.4285714285714285,4.809523809523809,Reserva
C,4.5,0.5416666666666666,4.097222222222222,Reserva
PG,1.375,0.7083333333333334,0.625,Reserva
SG,5.8,1.2,1.8,Reserva
C,0.5,0.0,0.5,Reserva
PG,7.181818181818182,5.4363636363636365,2.018181818181818,Role Player
PG,4.857142857142857,1.0,1.0,Reserva
SG,7.25,3.0,3.75,Reserva
PF,4.0256410256410255,0.717948717948718,2.8846153846153846,Reserva
SG,18.70886075949367,2.5443037974683542,5.189873417721519,Role Player
SF,6.671052631578948,0.8421052631578947,2.9078947368421053,Reserva
SG,13.96551724137931,2.4827586206896552,3.8620689655172415,Role Player
C,6.376623376623376,1.207792207792208,6.2727272727272725,Role Player
SF,4.0,0.0,0.0,Reserva
PF,5.283950617283951,0.925925925925926,2.6790123456790123,Reserva
PF,9.175,2.2,7.1,Role Player
SG,3.84,0.72,1.28,Reserva
C,8.8875,1.475,7.7625,Role Player
SF,13.64935064935065,2.805194805194805,5.428571428571429,Role Player
SG,18.57971014492753,2.072463768115942,2.9855072463768115,Role Player
PF,29.04878048780488,3.292682926829268,11.792682926829269,Superstar
C,10.597560975609756,0.8292682926829268,8.134146341463415,Role Player
PF,15.876712328767123,2.684931506849315,5.835616438356165,Role Player
SG,10.9,1.7,2.36,Reserva
PG,7.067567567567568,0.8783783783783784,1.7702702702702702,Reserva
PF,3.333333333333333,0.0,1.6666666666666667,Reserva
PF,2.342857142857143,0.1142857142857142,1.6571428571428573,Reserva
SG,17.036585365853657,3.695121951219512,2.902439024390244,Role Player
PG,14.296875,3.953125,2.78125,Role Player
SF,4.635135135135135,2.027027027027027,1.5945945945945943,Reserva
C,4.5,0.5714285714285714,2.946428571428572,Reserva
PF,11.405405405405403,3.5,7.567567567567567,Role Player
SF,16.950617283950617,2.308641975308642,6.876543209876544,Role Player
PF,18.397058823529413,1.8529411764705883,7.0588235294117645,Role Player
SF,15.273972602739724,2.315068493150685,5.794520547945205,Role Player
SG,4.333333333333333,4.756410256410256,3.217948717948718,Reserva
C,0.0,0.0,2.0,Reserva
PF,1.3076923076923077,0.6153846153846154,0.7692307692307693,Reserva
SG,22.621951219512194,4.036585365853658,3.426829268292683,Role Player
PF,5.727272727272728,0.6,4.163636363636364,Reserva
PF,14.597560975609756,1.6219512195121952,6.341463414634147,Role Player
C,1.5833333333333333,0.25,1.8611111111111112,Reserva
SG,4.680555555555555,1.4444444444444444,1.7777777777777777,Reserva
SF,13.189873417721518,2.7848101265822787,6.594936708860759,Role Player
SF,5.409090909090909,3.6818181818181817,1.5606060606060606,Reserva
SF,25.695121951219512,4.012195121951219,5.402439024390244,All-Star
PF,1.181818181818182,0.0909090909090909,1.2727272727272727,Reserva
PF,4.826923076923077,1.1538461538461535,4.903846153846154,Reserva
PF,4.32258064516129,0.5806451612903226,2.725806451612903,Reserva
SG,3.625,1.75,2.25,Reserva
PF,19.2125,2.9625,8.575,Role Player
PG,4.4,3.7,1.6,Reserva
PF,2.2363636363636363,0.6545454545454545,2.7454545454545456,Reserva
SF,16.925925925925927,2.320987654320988,3.135802469135802,Role Player
SF,17.414285714285715,2.271428571428572,7.1,Role Player
C,1.0,0.1904761904761904,0.8095238095238095,Reserva
PF,11.223684210526317,2.6842105263157894,12.105263157894736,All-Star
C,1.7419354838709675,0.064516129032258,1.5806451612903225,Reserva
C,21.196428571428573,2.3392857142857144,13.75,Superstar
C,1.5,0.0,0.75,Reserva
SG,3.821917808219178,1.2054794520547945,1.095890410958904,Reserva
SF,7.2,1.2857142857142858,1.6857142857142855,Reserva
C,1.4285714285714286,0.2142857142857142,0.75,Reserva
C,14.901234567901234,0.8148148148148148,10.567901234567902,All-Star
PG,8.658536585365853,3.6219512195121952,1.1097560975609757,Reserva
SF,3.5319148936170213,0.3404255319148936,1.4042553191489362,Reserva
PG,7.170731707317073,6.439024390243903,2.963414634146341,Role Player
C,4.148648648648648,0.6351351351351351,4.54054054054054,Reserva
PF,13.465753424657532,1.4794520547945205,7.36986301369863,Role Player
C,4.195652173913044,0.5869565217391305,2.739130434782609,Reserva
SF,18.425,2.975,5.2125,Role Player
C,4.5,0.4354838709677419,3.225806451612903,Reserva
SG,10.21311475409836,1.4098360655737705,1.8032786885245904,Reserva
SG,20.487179487179485,2.1538461538461537,2.448717948717949,Role Player
PF,5.228571428571429,0.6428571428571429,4.871428571428571,Reserva
SF,17.817073170731707,6.2317073170731705,7.2560975609756095,Role Player
C,9.848101265822784,0.5316455696202531,7.0,Role Player
PF,1.8421052631578947,0.1052631578947368,0.7368421052631579,Reserva
PG,17.049382716049383,8.012345679012345,3.4814814814814814,All-Star
SG,7.542857142857143,3.871428571428571,2.5142857142857142,Reserva
PG,16.9375,10.375,2.8125,All-Star
PG,3.9193548387096775,1.3064516129032258,1.0483870967741935,Reserva
SG,4.691176470588236,0.7794117647058824,2.1323529411764706,Reserva
PF,3.645161290322581,1.032258064516129,4.290322580645161,Reserva
C,12.5,1.0,9.685714285714283,Role Player
C,11.275,1.1125,6.275,Role Player
SF,1.3333333333333333,1.3333333333333333,3.0,Reserva
SG,12.925,2.5375,3.7375,Role Player
SF,17.428571428571427,2.4545454545454546,4.9480519480519485,Role Player
PG,17.085365853658537,8.951219512195122,3.4878048780487805,All-Star
SG,23.89610389610389,3.090909090909091,5.87012987012987,Role Player
PG,15.151898734177216,4.30379746835443,3.2025316455696204,Role Player
PF,10.829268292682928,1.646341463414634,3.426829268292683,Reserva
SG,13.555555555555555,5.481481481481482,5.666666666666667,Role Player
PF,11.670731707317072,1.8414634146341464,4.2560975609756095,Reserva
C,25.621951219512194,2.5365853658536586,12.96341463414634,Superstar
SG,3.861111111111111,0.9722222222222222,1.4166666666666667,Reserva
PG,5.638297872340425,2.8085106382978724,1.5106382978723405,Reserva
SF,8.158536585365853,1.0365853658536586,12.51219512195122,Role Player
C,0.972972972972973,0.1081081081081081,1.135135135135135,Reserva
PG,3.951219512195122,2.6341463414634148,0.8048780487804879,Reserva
PF,7.351351351351352,0.945945945945946,4.418918918918919,Reserva
C,2.96,0.68,4.44,Reserva
PF,4.333333333333333,0.3333333333333333,3.0,Reserva
SF,5.7875,1.325,2.3125,Reserva
C,10.609756097560975,1.195121951219512,6.524390243902439,Role Player
C,1.5128205128205128,0.2307692307692307,1.1538461538461535,Reserva
C,3.761904761904762,0.4047619047619047,2.880952380952381,Reserva
PF,16.097560975609756,3.670731707317073,8.048780487804878,Role Player
SG,14.524390243902438,2.158536585365854,3.0,Role Player
SG,15.658536585365852,1.6341463414634143,2.865853658536585,Reserva
C,16.40625,1.484375,11.078125,All-Star
C,2.631578947368421,0.1929824561403508,2.3508771929824563,Reserva
PG,13.810126582278482,7.620253164556962,4.6835443037974684,Role Player
C,10.415584415584416,1.8571428571428568,5.727272727272728,Role Player
SF,17.9873417721519,3.987341772151898,8.822784810126583,Role Player
PG,17.17721518987342,8.354430379746836,3.4177215189873418,All-Star
PG,1.8,1.2,0.4,Reserva
SF,20.0,1.8108108108108107,8.216216216216216,Role Player
SG,1.4,0.8,0.8,Reserva
SF,2.5,2.5,0.0,Reserva
PG,17.692307692307693,7.102564102564102,2.08974358974359,All-Star
PF,3.308641975308642,1.0864197530864197,8.753086419753087,Role Player
PF,4.638297872340425,0.9148936170212766,1.1914893617021276,Reserva
SF,13.92,2.2533333333333334,5.1866666666666665,Role Player
SG,3.65625,2.109375,1.109375,Reserva
C,10.894736842105264,1.105263157894737,4.697368421052632,Reserva
C,1.6,0.2666666666666666,1.7333333333333334,Reserva
PG,10.3875,4.525,2.325,Role Player
C,7.061728395061729,0.3086419753086419,7.91358024691358,Role Player
SG,7.639344262295082,3.344262295081968,2.1475409836065573,Reserva
PG,2.0,0.6666666666666666,0.0,Reserva
PG,17.23170731707317,14.195121951219512,2.8902439024390243,Superstar
PG,13.79310344827586,7.982758620689655,3.775862068965517,All-Star
SG,4.666666666666667,1.0,0.375,Reserva
C,20.4,2.4,11.0,All-Star
SG,9.939024390243905,1.0,2.207317073170732,Reserva
SG,18.64197530864197,4.666666666666667,2.8271604938271606,Role Player
PF,1.7692307692307692,0.3846153846153846,1.1923076923076923,Reserva
PG,16.166666666666668,9.291666666666666,3.333333333333333,All-Star
SG,0.6666666666666666,0.3333333333333333,0.0,Reserva
SF,6.835616438356165,1.5205479452054795,4.273972602739726,Reserva
C,7.621951219512195,1.7926829268292683,6.865853658536586,Role Player
C,4.0,0.2916666666666667,3.1666666666666665,Reserva
PF,1.3333333333333333,0.0833333333333333,1.25,Reserva
PF,17.5,2.402439024390244,10.317073170731708,All-Star
PG,12.6625,3.4125,1.2375,Role Player
PF,20.0,2.0,7.666666666666667,Role Player
PF,8.064516129032258,1.2258064516129032,4.435483870967742,Reserva
SF,2.9148936170212765,0.6595744680851063,1.425531914893617,Reserva
SF,7.025974025974026,2.064935064935065,2.2857142857142856,Reserva
SG,7.123076923076923,1.7076923076923076,1.6153846153846154,Reserva
PG,5.885714285714286,4.442857142857143,2.171428571428572,Reserva
PF,8.577464788732394,1.3661971830985915,5.112676056338028,Reserva
SG,5.625,1.7916666666666667,1.1458333333333333,Reserva
PG,9.36923076923077,5.4,2.646153846153846,Role Player
SF,16.346666666666668,1.4666666666666666,2.4,Role Player
PF,5.465753424657534,0.547945205479452,4.780821917808219,Reserva
PG,8.285714285714286,4.020408163265306,2.183673469387755,Reserva
C,1.870967741935484,0.1290322580645161,1.6451612903225807,Reserva
SG,4.846153846153846,1.1538461538461535,0.5384615384615384,Reserva
PG,7.788732394366197,6.464788732394366,7.014084507042254,Role Player
SF,4.25925925925926,0.2407407407407407,2.9074074074074074,Reserva
PG,13.373333333333331,5.56,2.32,Role Player
C,5.675324675324675,0.8961038961038961,4.415584415584416,Reserva
SG,3.92,0.64,1.8133333333333328,Reserva
C,7.670731707317073,0.4512195121951219,6.878048780487805,Role Player
PF,8.79746835443038,0.7974683544303798,6.379746835443038,Role Player
PG,3.323529411764706,2.147058823529412,0.5,Reserva
SF,25.938271604938272,3.271604938271605,9.037037037037036,All-Star
C,4.102941176470588,0.2205882352941176,2.647058823529412,Reserva
SG,13.794117647058824,4.044117647058823,3.044117647058824,Role Player
PF,11.6625,1.2125,9.3875,Role Player
C,12.45,1.5833333333333333,5.95,Role Player
C,11.744186046511627,2.3255813953488373,6.744186046511628,Role Player
PF,3.5,0.3076923076923077,2.1346153846153846,Reserva
SF,12.454545454545457,4.03030303030303,5.363636363636363,Role Player
PF,2.933333333333333,0.4133333333333333,1.7466666666666666,Reserva
PG,11.136986301369864,4.767123287671233,2.410958904109589,Role Player
