Player,Pos,PPG,APG,RPG
Lance Blanks,SG,1.6842105263157894,0.6842105263157895,0.5263157894736842
Mookie Blaylock,PG,14.125,6.125,3.458333333333333
Muggsy Bogues,PG,7.012345679012346,8.25925925925926,2.6666666666666665
Manute Bol,C,1.8902439024390243,0.2439024390243902,4.2682926829268295
Anthony Bonner,PF,7.352941176470588,1.4411764705882353,4.735294117647059
Sam Bowie,C,12.919354838709678,2.370967741935484,7.741935483870968
Randy Breuer,C,5.876712328767123,1.0,4.726027397260274
Frank Brickowski,PF,12.56,1.7466666666666666,5.68
Scott Brooks,PG,5.3,2.55,0.9
Chucky Brown,SF,8.472972972972974,1.0810810810810811,2.8783783783783785
Dee Brown,PG,8.682926829268293,4.195121951219512,2.2195121951219514
Mike Brown,C,4.7560975609756095,0.5975609756097561,4.109756097560975
Tony Brown,SG-SF,2.7666666666666666,0.5333333333333333,1.4333333333333331
Mark Bryant,PF,5.132075471698113,0.5094339622641509,3.5849056603773586
Jud Buechler,SF,3.135135135135135,0.6891891891891891,1.9054054054054053
Matt Bullard,PF,2.1666666666666665,0.1111111111111111,0.7777777777777778
Willie Burton,SF,12.039473684210526,1.4078947368421053,3.4473684210526314
Greg Butler,C,1.5555555555555556,0.1111111111111111,1.7777777777777777
Michael Cage,C,6.365853658536586,1.0853658536585369,6.804878048780488
Adrian Caldwell,PF,1.8333333333333333,0.1904761904761904,2.380952380952381
Rick Calloway,SG,3.203125,0.953125,1.21875
Elden Campbell,PF,2.769230769230769,0.1923076923076923,1.8461538461538465
Tony Campbell,SG,21.7922077922078,2.779220779220779,4.493506493506493
Antoine Carr,PF,20.142857142857142,2.4805194805194803,5.454545454545454
Joe Barry,C,3.363636363636364,1.0,2.1818181818181817
Bill Cartwright,C,9.620253164556962,1.5949367088607596,6.151898734177215
Terry Catledge,PF,14.607843137254902,1.1372549019607845,6.96078431372549
Duane Causwell,C,6.907894736842105,0.9078947368421052,5.144736842105263
Cedric Ceballos,SF,8.238095238095237,0.5555555555555556,2.380952380952381
Tom Chambers,PF,19.88157894736842,2.5526315789473686,6.447368421052632
Rex Chapman,PG,15.742857142857142,3.571428571428572,2.7285714285714286
Maurice Cheeks,PG,7.7894736842105265,5.723684210526316,2.276315789473684
Derrick Chievous,SF,2.388888888888889,0.1111111111111111,1.0
Richard Coffey,SF,1.3076923076923077,0.0576923076923076,1.5192307692307692
Derrick Coleman,PF,18.43243243243243,2.202702702702702,10.256756756756756
Bimbo Coles,PG,4.890243902439025,2.8292682926829267,1.8658536585365848
Steve Colter,PG,3.0526315789473686,1.947368421052632,1.368421052631579
Lester Conner,PG,3.5135135135135136,2.22972972972973,1.5135135135135136
Anthony Cook,PF,5.293103448275862,0.4482758620689655,5.620689655172414
Wayne Cooper,C,2.194029850746269,0.3283582089552239,2.8059701492537314
Tyrone Corbin,SF,17.951219512195124,4.2317073170731705,7.182926829268292
Dave Corzine,C,1.6785714285714286,0.1428571428571428,1.1785714285714286
Pat Cummings,PF,3.75,0.0,1.25
Terry Cummings,PF,17.567164179104477,2.343283582089552,7.776119402985074
Earl Cureton,PF,1.8888888888888888,0.3333333333333333,4.0
Dell Curry,SG,10.552631578947368,2.1842105263157894,2.6184210526315788
Quintin Dailey,SG,6.133333333333334,0.5333333333333333,1.0666666666666669
Adrian Dantley*,SF,5.7,0.9,1.3
Brad Daugherty,C,21.644736842105264,3.3289473684210527,10.921052631578949
Brad Davis,PG,5.3875,2.875,1.475
Terry Davis,PF,5.454545454545454,0.7090909090909091,4.836363636363636
Walter Davis,SG,13.014084507042254,1.7605633802816902,2.5492957746478875
Johnny Dawkins,PG,15.75,7.0,4.0
Tony Dawson,SF,2.25,0.0,0.5
Byron Dinkins,PG,3.0,1.5833333333333333,1.0
Vlade Divac,C,11.231707317073171,1.1219512195121952,8.121951219512194
James Donaldson,C,9.98780487804878,0.8414634146341463,8.865853658536585
Sherman Douglas,PG,18.52054794520548,8.547945205479452,2.863013698630137
Greg Dreiling,C,3.547945205479452,0.6986301369863014,3.493150684931507
Larry Drew,PG,2.895833333333333,2.458333333333333,0.7083333333333334
Clyde Drexler*,SG,21.54878048780488,6.012195121951219,6.658536585365853
Kevin Duckworth,C,15.82716049382716,1.0987654320987654,6.555555555555555
Chris Dudley,C,7.114754098360656,0.6065573770491803,8.37704918032787
Joe Dumars*,SG,20.3625,5.5375,2.3375
T.R. Dunn,SG,3.0588235294117645,1.411764705882353,2.4705882352941178
Ledell Eackles,SG,12.955223880597014,2.029850746268657,1.9104477611940296
Mark Eaton,C,5.1125,0.6375,8.3375
Blue Edwards,SF,9.290322580645162,1.7419354838709675,3.2419354838709675
James Edwards,C,13.63888888888889,0.9027777777777778,3.8472222222222223
Kevin Edwards,SG,12.08860759493671,3.037974683544304,2.59493670886076
Craig Ehlo,SG,10.146341463414634,4.585365853658536,4.7317073170731705
Mario Elie,SF-SG,7.181818181818182,1.3636363636363635,3.333333333333333
Sean Elliott,SF,15.865853658536585,2.902439024390244,5.560975609756097
Dale Ellis,SG,16.80392156862745,1.862745098039216,3.392156862745098
Pervis Ellison,C,10.407894736842104,1.3421052631578947,7.697368421052632
A.J. English,SG,8.8,2.5285714285714285,2.1
Alex English*,SF,9.658227848101266,1.3291139240506329,3.2151898734177213
Patrick Ewing*,C,26.59259259259259,3.0123456790123457,11.17283950617284
Jim Farmer,SG,9.444444444444445,1.4074074074074074,2.5185185185185186
Dave Feitl,C,2.6346153846153846,0.1538461538461538,1.9230769230769231
Duane Ferrell,SF,6.089743589743589,0.7051282051282052,2.2948717948717947
Danny Ferry,PF,8.604938271604938,1.7530864197530864,3.5308641975308643
Vern Fleming,PG,12.710144927536232,5.3478260869565215,3.101449275362319
Sleepy Floyd,PG,12.25609756097561,3.865853658536585,1.9390243902439024
Greg Foster,PF,4.37037037037037,0.6851851851851852,2.7962962962962963
Anthony Frederick,SF,5.057142857142857,1.2571428571428571,2.4
Corey Gaines,SG,8.3,9.1,1.4
Kevin Gamble,SF,15.621951219512194,3.1219512195121952,3.256097560975609
Winston Garland,PG,8.173913043478262,4.594202898550725,2.869565217391304
Tom Garrick,SG,3.880597014925373,3.328358208955224,1.8955223880597007
Kenny Gattison,PF,9.02777777777778,0.6111111111111112,5.263888888888889
Tate George,PG,3.4285714285714284,1.8571428571428568,0.8392857142857143
Derrick Gervin,PF,7.589285714285714,0.5357142857142857,1.9642857142857144
Kendall Gill,SG,11.048780487804878,3.695121951219512,3.207317073170732
Armen Gilliam,PF,16.56,1.4,7.973333333333334
Gerald Glass,SF,6.901960784313726,0.8235294117647058,2.0
Mike Gminski,C,10.55,1.1625,7.275
Dan Godfread,C,1.3,0.0,0.2
Jim Grandholm,PF,3.0384615384615383,0.3076923076923077,1.9230769230769231
Gary Grant,PG,8.676470588235293,8.632352941176471,3.073529411764706
Greg Grant,PG,1.181818181818182,0.9090909090909092,0.4545454545454545
Harvey Grant,PF,18.246753246753247,2.6493506493506493,7.233766233766234
Horace Grant,PF,12.82051282051282,2.282051282051282,8.448717948717949
Stuart Gray,C,1.375,0.0,1.25
Jeff Grayer,SG,6.353658536585366,1.5,3.0
A.C. Green,PF,9.146341463414634,0.8658536585365854,6.2926829268292686
Rickey Green,PG,10.037974683544304,5.227848101265823,1.7341772151898731
Sidney Green,PF,6.712121212121212,0.7878787878787878,4.742424242424242
Dave Greenwood,PF,3.7936507936507935,0.8253968253968254,3.507936507936508
Darrell Griffith,SG,5.733333333333333,0.4933333333333333,1.2
Scott Haffner,PG,2.4285714285714284,1.2857142857142858,0.5714285714285714
Jack Haley,PF,5.564102564102564,0.3974358974358974,4.564102564102564
Tom Hammonds,PF,5.242857142857143,0.6142857142857143,2.942857142857143
Bob Hansen,SG,6.361111111111111,2.5,2.6666666666666665
Tim Hardaway,PG,22.9390243902439,9.670731707317072,4.048780487804878
Derek Harper,PG,19.727272727272727,7.116883116883117,3.0259740259740258
Ron Harper,SG,19.56410256410257,5.358974358974359,4.82051282051282
Tony Harris,SG,1.6666666666666667,0.0,0.1666666666666666
Scott Hastings,PF,1.7777777777777777,0.2592592592592592,1.037037037037037
Hersey Hawkins,SG,22.0875,3.7375,3.875
Gerald Henderson,PG,5.3478260869565215,2.6956521739130435,1.608695652173913
Steve Henson,PG,3.147058823529412,1.9264705882352944,0.75
Mike Higgins,SF,2.2857142857142856,0.2857142857142857,0.7142857142857143
Rod Higgins,SF,9.46341463414634,1.3780487804878048,4.317073170731708
Sean Higgins,SF,4.5,0.7,1.26
Tyrone Hill,PF,5.27027027027027,0.2567567567567567,5.175675675675675
Roy Hinson,PF,4.555555555555555,0.4444444444444444,2.111111111111111
Craig Hodges,SG,4.958904109589041,1.3287671232876712,0.5753424657534246
Dave Hoppen,C,2.1333333333333333,0.1,1.3
Dennis Hopson,SF,4.327868852459017,1.0655737704918034,1.786885245901639
Jeff Hornacek,SG,16.875,5.1125,4.0125
Jay Humphries,PG,15.1875,6.725,2.75
Byron Irvin,SG,5.181818181818182,0.7272727272727273,1.3636363636363635
Mark Jackson,PG,8.75,6.277777777777778,2.736111111111111
Dave Jamerson,SG,3.054054054054054,0.7297297297297297,0.8108108108108109
Henry James,PF,8.108108108108109,0.8648648648648649,2.135135135135135
Les Jepsen,C,1.3333333333333333,0.0476190476190476,1.761904761904762
Avery Johnson,PG,4.705882352941177,3.3823529411764706,1.1323529411764706
Buck Johnson,SF,13.575342465753424,1.9452054794520548,4.52054794520548
Eddie Johnson,SG,16.71604938271605,1.3703703703703705,3.345679012345679
Kevin Johnson,PG,22.20779220779221,10.142857142857142,3.51948051948052
Magic Johnson*,PG,19.37974683544304,12.518987341772153,6.974683544303797
Steve Johnson,C,3.75,0.7083333333333334,2.375
Vinnie Johnson,SG,11.682926829268292,3.304878048780488,3.414634146341464
Charles Jones,C,2.629032258064516,0.7741935483870968,5.790322580645161
Michael Jordan*,SG,31.463414634146343,5.524390243902439,6.0
Shawn Kemp,PF,14.987654320987655,1.7777777777777777,8.382716049382717
Steve Kerr,PG,4.754385964912281,2.298245614035088,0.6491228070175439
Jerome Kersey,SF,14.849315068493151,3.1095890410958904,6.589041095890411
Alec Kessler,C,6.230769230769231,0.3974358974358974,4.307692307692308
Randolph Keys,SF,3.1818181818181817,0.4090909090909091,2.272727272727273
Bo Kimble,SG,6.919354838709677,1.2258064516129032,1.9193548387096773
Bernard King*,SF,28.390625,4.5625,4.984375
Stacey King,PF,5.5131578947368425,0.8552631578947368,2.736842105263158
Greg Kite,C,4.817073170731708,0.7195121951219512,7.170731707317073
Joe Kleine,C,3.583333333333333,0.2916666666666667,3.388888888888889
Negele Knight,PG,5.296875,2.984375,1.109375
Bart Kofoed,SG,0.6,0.8,0.6
Jon Koncak,C,4.064935064935065,1.6103896103896105,4.87012987012987
Frank Kornet,PF,1.8125,0.28125,0.75
Bill Laimbeer,C,11.024390243902438,1.914634146341464,8.987804878048781
Jerome Lane,PF,7.467741935483871,1.9838709677419355,9.32258064516129
Andrew Lang,C,4.936507936507937,0.4285714285714285,4.809523809523809
Eric Leckner,C,4.5,0.5416666666666666,4.097222222222222
Kurk Lee,PG,1.375,0.7083333333333334,0.625
Tim Legler,SG,5.8,1.2,1.8
Gary Leonard,C,0.5,0.0,0.5
Jim Les,PG,7.181818181818182,5.4363636363636365,2.018181818181818
Clifford Lett,PG,4.857142857142857,1.0,1.0
Fat Lever,SG,7.25,3.0,3.75
Cliff Levingston,PF,4.0256410256410255,0.717948717948718,2.8846153846153846
Reggie Lewis,SG,18.70886075949367,2.5443037974683542,5.189873417721519
Marcus Liberty,SF,6.671052631578948,0.8421052631578947,2.9078947368421053
Todd Lichti,SG,13.96551724137931,2.4827586206896552,3.8620689655172415
Alton Lister,C,6.376623376623376,1.207792207792208,6.2727272727272725
Ian Lockhart,SF,4.0,0.0,0.0
Brad Lohaus,PF,5.283950617283951,0.925925925925926,2.6790123456790123
Grant Long,PF,9.175,2.2,7.1
John Long,SG,3.84,0.72,1.28
Rick Mahorn,C,8.8875,1.475,7.7625
Dan Majerle,SF,13.64935064935065,2.805194805194805,5.428571428571429
Jeff Malone,SG,18.57971014492753,2.072463768115942,2.9855072463768115
Karl Malone*,PF,29.04878048780488,3.292682926829268,11.792682926829269
Moses Malone*,C,10.597560975609756,0.8292682926829268,8.134146341463415
Danny Manning,PF,15.876712328767123,2.684931506849315,5.835616438356165
Sarunas Marciulionis*,SG,10.9,1.7,2.36
Jeff Martin,PG,7.067567567567568,0.8783783783783784,1.7702702702702702
Anthony Mason,PF,3.333333333333333,0.0,1.6666666666666667
Tony Massenburg,PF,2.342857142857143,0.1142857142857142,1.6571428571428573
Vernon Maxwell,SG,17.036585365853657,3.695121951219512,2.902439024390244
Travis Mays,PG,14.296875,3.953125,2.78125
George McCloud,SF,4.635135135135135,2.027027027027027,1.5945945945945943
Tim McCormick,C,4.5,0.5714285714285714,2.946428571428572
Rodney McCray,PF,11.405405405405403,3.5,7.567567567567567
Xavier McDaniel,SF,16.950617283950617,2.308641975308642,6.876543209876544
Kevin McHale*,PF,18.397058823529413,1.8529411764705883,7.0588235294117645
Derrick McKey,SF,15.273972602739724,2.315068493150685,5.794520547945205
Nate McMillan,SG,4.333333333333333,4.756410256410256,3.217948717948718
Mark McNamara,C,0.0,0.0,2.0
Scott Meents,PF,1.3076923076923077,0.6153846153846154,0.7692307692307693
Reggie Miller*,SG,22.621951219512194,4.036585365853658,3.426829268292683
Terry Mills,PF,5.727272727272728,0.6,4.163636363636364
Sam Mitchell,PF,14.597560975609756,1.6219512195121952,6.341463414634147
Paul Mokeski,C,1.5833333333333333,0.25,1.8611111111111112
Sidney Moncrief,SG,4.680555555555555,1.4444444444444444,1.7777777777777777
Chris Morris,SF,13.189873417721518,2.7848101265822787,6.594936708860759
John Morton,SF,5.409090909090909,3.6818181818181817,1.5606060606060606
Chris Mullin*,SF,25.695121951219512,4.012195121951219,5.402439024390244
Chris Munk,PF,1.181818181818182,0.0909090909090909,1.2727272727272727
Tod Murphy,PF,4.826923076923077,1.1538461538461535,4.903846153846154
Jerrod Mustaf,PF,4.32258064516129,0.5806451612903226,2.725806451612903
Pete Myers,SG,3.625,1.75,2.25
Larry Nance,PF,19.2125,2.9625,8.575
Craig Neal,PG,4.4,3.7,1.6
Ed Nealy,PF,2.2363636363636363,0.6545454545454545,2.7454545454545456
Johnny Newman,SF,16.925925925925927,2.320987654320988,3.135802469135802
Ken Norman,SF,17.414285714285715,2.271428571428572,7.1
Dan O'Sullivan,C,1.0,0.1904761904761904,0.8095238095238095
Charles Oakley,PF,11.223684210526317,2.6842105263157894,12.105263157894736
Alan Ogg,C,1.7419354838709675,0.064516129032258,1.5806451612903225
Hakeem Olajuwon*,C,21.196428571428573,2.3392857142857144,13.75
Jawann Oldham,C,1.5,0.0,0.75
Brian Oliver,SG,3.821917808219178,1.2054794520547945,1.095890410958904
Gerald Paddio,SF,7.2,1.2857142857142858,1.6857142857142855
Walter Palmer,C,1.4285714285714286,0.2142857142857142,0.75
Robert Parish*,C,14.901234567901234,0.8148148148148148,10.567901234567902
John Paxson,PG,8.658536585365853,3.6219512195121952,1.1097560975609757
Kenny Payne,SF,3.5319148936170213,0.3404255319148936,1.4042553191489362
Gary Payton*,PG,7.170731707317073,6.439024390243903,2.963414634146341
Will Perdue,C,4.148648648648648,0.6351351351351351,4.54054054054054
Sam Perkins,PF,13.465753424657532,1.4794520547945205,7.36986301369863
Tim Perry,C,4.195652173913044,0.5869565217391305,2.739130434782609
Chuck Person,SF,18.425,2.975,5.2125
Jim Petersen,C,4.5,0.4354838709677419,3.225806451612903
Drazen Petrovic*,SG,10.21311475409836,1.4098360655737705,1.8032786885245904
Ricky Pierce,SG,20.487179487179485,2.1538461538461537,2.448717948717949
Ed Pinckney,PF,5.228571428571429,0.6428571428571429,4.871428571428571
Scottie Pippen*,SF,17.817073170731707,6.2317073170731705,7.2560975609756095
Olden Polynice,C,9.848101265822784,0.5316455696202531,7.0
Dave Popson,PF,1.8421052631578947,0.1052631578947368,0.7368421052631579
Terry Porter,PG,17.049382716049383,8.012345679012345,3.4814814814814814
Paul Pressey,SG,7.542857142857143,3.871428571428571,2.5142857142857142
Mark Price,PG,16.9375,10.375,2.8125
Kevin Pritchard,PG,3.9193548387096775,1.3064516129032258,1.0483870967741935
Brian Quinnett,SG,4.691176470588236,0.7794117647058824,2.1323529411764706
Kurt Rambis,PF,3.645161290322581,1.032258064516129,4.290322580645161
Blair Rasmussen,C,12.5,1.0,9.685714285714283
J.R. Reid,C,11.275,1.1125,6.275
Robert Reid,SF,1.3333333333333333,1.3333333333333333,3.0
Jerry Reynolds,SG,12.925,2.5375,3.7375
Glen Rice,SF,17.428571428571427,2.4545454545454546,4.9480519480519485
Pooh Richardson,PG,17.085365853658537,8.951219512195122,3.4878048780487805
Mitch Richmond*,SG,23.89610389610389,3.090909090909091,5.87012987012987
Doc Rivers,PG,15.151898734177216,4.30379746835443,3.2025316455696204
Fred Roberts,PF,10.829268292682928,1.646341463414634,3.426829268292683
Alvin Robertson,SG,13.555555555555555,5.481481481481482,5.666666666666667
Clifford Robinson,PF,11.670731707317072,1.8414634146341464,4.2560975609756095
David Robinson*,C,25.621951219512194,2.5365853658536586,12.96341463414634
Larry Robinson,SG,3.861111111111111,0.9722222222222222,1.4166666666666667
Rumeal Robinson,PG,5.638297872340425,2.8085106382978724,1.5106382978723405
Dennis Rodman*,SF,8.158536585365853,1.0365853658536586,12.51219512195122
Tree Rollins,C,0.972972972972973,0.1081081081081081,1.135135135135135
Delaney Rudd,PG,3.951219512195122,2.6341463414634148,0.8048780487804879
John Salley,PF,7.351351351351352,0.945945945945946,4.418918918918919
Ralph Sampson*,C,2.96,0.68,4.44
Jeff Sanders,PF,4.333333333333333,0.3333333333333333,3.0
Mike Sanders,SF,5.7875,1.325,2.3125
Danny Schayes,C,10.609756097560975,1.195121951219512,6.524390243902439
Steve Scheffler,C,1.5128205128205128,0.2307692307692307,1.1538461538461535
Dwayne Schintzius,C,3.761904761904762,0.4047619047619047,2.880952380952381
Detlef Schrempf,PF,16.097560975609756,3.670731707317073,8.048780487804878
Byron Scott,SG,14.524390243902438,2.158536585365854,3.0
Dennis Scott,SG,15.658536585365852,1.6341463414634143,2.865853658536585
Rony Seikaly,C,16.40625,1.484375,11.078125
John Shasky,C,2.631578947368421,0.1929824561403508,2.3508771929824563
Brian Shaw,PG,13.810126582278482,7.620253164556962,4.6835443037974684
Jack Sikma,C,10.415584415584416,1.8571428571428568,5.727272727272728
Lionel Simmons,SF,17.9873417721519,3.987341772151898,8.822784810126583
Scott Skiles,PG,17.17721518987342,8.354430379746836,3.4177215189873418
Charles Smith,PG,1.8,1.2,0.4
Charles Smith,SF,20.0,1.8108108108108107,8.216216216216216
Clinton Smith,SG,1.4,0.8,0.8
Derek Smith,SF,2.5,2.5,0.0
Kenny Smith,PG,17.692307692307693,7.102564102564102,2.08974358974359
Larry Smith,PF,3.308641975308642,1.0864197530864197,8.753086419753087
Michael Smith,PF,4.638297872340425,0.9148936170212766,1.1914893617021276
Otis Smith,SF,13.92,2.2533333333333334,5.1866666666666665
Tony Smith,SG,3.65625,2.109375,1.109375
Rik Smits,C,10.894736842105264,1.105263157894737,4.697368421052632
Mike Smrek,C,1.6,0.2666666666666666,1.7333333333333334
Rory Sparrow,PG,10.3875,4.525,2.325
Felton Spencer,C,7.061728395061729,0.3086419753086419,7.91358024691358
John Starks,SG,7.639344262295082,3.344262295081968,2.1475409836065573
Everette Stephens,PG,2.0,0.6666666666666666,0.0
John Stockton*,PG,17.23170731707317,14.195121951219512,2.8902439024390243
